,const,TELENOW_1,TELENOW_2,TELECOVID_1,TELECOVID_2,TELE2019_1,TELE2019_2,HRYEAR4,rank_16,rank_25,rank_100,PEHRUSLT
220549,1.0,0,1,0,0,0,1,2023,1,0,0,15
220550,1.0,0,1,0,0,0,1,2023,0,1,0,40
220551,1.0,0,1,0,0,0,1,2023,0,1,0,55
220552,1.0,0,1,0,0,0,1,2023,0,1,0,20
220555,1.0,0,1,0,0,0,1,2023,0,0,1,40
220556,1.0,0,1,0,0,0,1,2023,0,1,0,60
220557,1.0,0,1,0,0,0,1,2023,0,1,0,60
220563,1.0,0,1,0,0,0,1,2023,0,1,0,40
220564,1.0,0,1,0,0,0,1,2023,0,1,0,40
220572,1.0,0,1,0,0,0,1,2023,0,1,0,40
220574,1.0,0,1,0,0,1,0,2023,0,1,0,40
220575,1.0,0,1,0,0,1,0,2023,0,1,0,40
220576,1.0,0,1,0,0,1,0,2023,0,1,0,40
220578,1.0,0,1,0,0,1,0,2023,0,1,0,40
220580,1.0,0,1,0,0,0,1,2023,0,1,0,13
220581,1.0,1,0,0,0,1,0,2023,0,1,0,60
220582,1.0,0,1,0,0,1,0,2023,0,0,1,45
220583,1.0,0,0,0,0,0,0,2023,0,1,0,45
220586,1.0,0,1,0,0,0,1,2023,0,1,0,40
220587,1.0,0,0,0,0,0,0,2023,0,1,0,30
220589,1.0,0,0,0,0,0,0,2023,0,1,0,40
220590,1.0,0,1,0,0,0,1,2023,0,1,0,40
220591,1.0,0,0,0,0,0,0,2023,0,1,0,20
220596,1.0,0,1,0,0,0,1,2023,0,1,0,40
220597,1.0,0,1,0,0,0,1,2023,0,1,0,40
220601,1.0,0,1,0,0,1,0,2023,0,1,0,40
220602,1.0,0,1,0,0,0,1,2023,0,1,0,38
220603,1.0,0,1,0,0,0,1,2023,0,1,0,50
220604,1.0,0,1,0,0,0,1,2023,0,1,0,40
220606,1.0,0,1,0,0,0,1,2023,0,1,0,40
220607,1.0,0,1,0,0,0,1,2023,0,1,0,40
220610,1.0,0,1,0,0,0,1,2023,0,1,0,40
220611,1.0,0,0,0,0,0,0,2023,0,1,0,40
220612,1.0,1,0,0,0,0,1,2023,0,1,0,36
220615,1.0,0,1,0,0,0,1,2023,0,1,0,45
220616,1.0,0,1,0,0,0,1,2023,0,1,0,40
220618,1.0,0,1,0,0,0,1,2023,0,1,0,40
220620,1.0,0,1,0,0,0,1,2023,0,1,0,40
220621,1.0,0,1,0,0,0,1,2023,0,1,0,50
220623,1.0,0,1,0,0,0,1,2023,0,1,0,40
220624,1.0,0,1,0,0,0,1,2023,0,1,0,43
220625,1.0,0,1,0,0,0,1,2023,0,1,0,32
220626,1.0,1,0,0,0,0,1,2023,0,1,0,43
220627,1.0,0,1,0,0,0,1,2023,0,1,0,43
220628,1.0,0,1,0,0,0,1,2023,0,1,0,40
220629,1.0,0,1,0,0,1,0,2023,0,1,0,40
220630,1.0,0,1,0,0,1,0,2023,0,1,0,40
220631,1.0,0,1,0,0,0,1,2023,0,1,0,50
220632,1.0,0,1,0,0,0,1,2023,0,1,0,40
220633,1.0,0,1,0,0,1,0,2023,0,1,0,40
220634,1.0,0,1,0,0,0,1,2023,0,1,0,40
220636,1.0,0,0,0,0,0,0,2023,0,1,0,12
220637,1.0,0,1,0,0,0,1,2023,0,1,0,40
220638,1.0,0,1,0,0,1,0,2023,0,1,0,40
220639,1.0,0,1,0,0,0,1,2023,0,1,0,32
220640,1.0,1,0,0,0,0,1,2023,0,1,0,40
220642,1.0,0,1,0,0,0,1,2023,0,1,0,38
220643,1.0,0,1,0,0,0,1,2023,0,1,0,40
220644,1.0,0,1,0,0,1,0,2023,0,1,0,40
220645,1.0,0,1,0,0,0,1,2023,0,1,0,40
220646,1.0,0,1,0,0,0,1,2023,0,1,0,40
220648,1.0,1,0,0,0,1,0,2023,0,1,0,40
220649,1.0,0,1,0,0,0,1,2023,1,0,0,40
220654,1.0,0,1,0,0,0,1,2023,0,1,0,36
220655,1.0,0,1,0,0,0,1,2023,0,1,0,60
220656,1.0,0,1,0,0,0,1,2023,0,1,0,36
220657,1.0,0,1,0,0,1,0,2023,0,1,0,40
220658,1.0,0,1,0,0,0,1,2023,0,1,0,40
220662,1.0,0,1,0,0,0,1,2023,0,1,0,40
220663,1.0,0,1,0,0,0,1,2023,0,1,0,40
220667,1.0,0,1,0,0,0,1,2023,0,1,0,60
220668,1.0,0,1,0,0,0,1,2023,0,1,0,25
220669,1.0,0,1,0,0,1,0,2023,0,1,0,40
220671,1.0,0,1,0,0,0,1,2023,0,1,0,40
220673,1.0,0,1,0,0,0,1,2023,0,1,0,40
220676,1.0,0,1,0,0,0,1,2023,0,1,0,35
220677,1.0,0,1,0,0,0,1,2023,0,1,0,40
220678,1.0,0,1,0,0,0,1,2023,0,1,0,40
220680,1.0,0,1,0,0,0,1,2023,0,1,0,64
220681,1.0,0,1,0,0,0,1,2023,0,1,0,40
220682,1.0,0,1,0,0,0,1,2023,0,1,0,50
220683,1.0,0,1,0,0,1,0,2023,0,0,1,50
220688,1.0,0,1,0,0,0,1,2023,0,1,0,40
220689,1.0,0,1,0,0,1,0,2023,0,1,0,40
220691,1.0,1,0,0,0,1,0,2023,0,1,0,40
220692,1.0,1,0,0,0,1,0,2023,0,0,1,40
220694,1.0,0,1,0,0,0,1,2023,0,1,0,40
220695,1.0,0,1,0,0,0,1,2023,0,1,0,40
220696,1.0,0,1,0,0,0,1,2023,0,1,0,40
220697,1.0,0,1,0,0,0,1,2023,0,1,0,40
220702,1.0,0,1,0,0,0,1,2023,0,1,0,40
220703,1.0,0,0,0,0,0,0,2023,0,1,0,30
220704,1.0,1,0,0,0,1,0,2023,0,1,0,40
220705,1.0,0,1,0,0,0,1,2023,0,1,0,50
220708,1.0,0,1,0,0,0,1,2023,0,1,0,40
220709,1.0,0,1,0,0,0,1,2023,0,1,0,20
220711,1.0,0,1,0,0,1,0,2023,0,1,0,48
220713,1.0,0,1,0,0,0,1,2023,0,0,1,36
220714,1.0,1,0,0,0,1,0,2023,0,1,0,40
220718,1.0,0,1,0,0,0,1,2023,1,0,0,20
220719,1.0,0,1,0,0,1,0,2023,0,1,0,40
220720,1.0,1,0,0,0,1,0,2023,0,1,0,24
220722,1.0,0,1,0,0,0,1,2023,0,1,0,40
220723,1.0,0,1,0,0,1,0,2023,0,1,0,40
220724,1.0,0,1,0,0,0,1,2023,0,1,0,40
220725,1.0,0,1,0,0,1,0,2023,0,1,0,40
220726,1.0,0,1,0,0,0,1,2023,0,1,0,40
220727,1.0,0,1,0,0,0,1,2023,0,1,0,40
220729,1.0,0,0,0,0,0,0,2023,0,1,0,55
220730,1.0,0,0,0,0,0,0,2023,0,1,0,55
220733,1.0,0,1,0,0,0,1,2023,0,1,0,40
220734,1.0,0,1,0,0,0,1,2023,0,1,0,40
220735,1.0,0,1,0,0,0,1,2023,0,1,0,40
220736,1.0,0,1,0,0,0,1,2023,0,1,0,45
220739,1.0,0,1,0,0,0,1,2023,0,1,0,40
220740,1.0,0,1,0,0,0,1,2023,0,1,0,40
220741,1.0,0,1,0,0,0,1,2023,0,1,0,40
220742,1.0,0,1,0,0,0,1,2023,0,1,0,40
220743,1.0,0,1,0,0,0,1,2023,0,1,0,40
220744,1.0,0,0,0,0,0,0,2023,0,1,0,32
220745,1.0,0,1,0,0,0,1,2023,0,1,0,56
220748,1.0,0,1,0,0,0,1,2023,0,1,0,40
220749,1.0,0,1,0,0,0,1,2023,0,1,0,40
220750,1.0,0,1,0,0,0,1,2023,0,1,0,20
220752,1.0,0,1,0,0,0,1,2023,0,1,0,40
220753,1.0,0,1,0,0,1,0,2023,0,1,0,40
220756,1.0,0,1,0,0,0,1,2023,0,1,0,40
220758,1.0,0,1,0,0,0,1,2023,0,1,0,50
220760,1.0,0,1,0,0,0,1,2023,0,1,0,40
220763,1.0,0,1,0,0,0,1,2023,0,1,0,36
220766,1.0,0,1,0,0,0,1,2023,0,1,0,40
220767,1.0,0,1,0,0,1,0,2023,0,1,0,40
220768,1.0,0,1,0,0,0,1,2023,0,1,0,40
220769,1.0,0,1,0,0,1,0,2023,0,1,0,45
220772,1.0,0,1,0,0,0,1,2023,0,1,0,40
220773,1.0,0,1,0,0,0,1,2023,1,0,0,45
220774,1.0,0,1,0,0,0,1,2023,0,1,0,28
220776,1.0,0,1,0,0,0,1,2023,1,0,0,50
220777,1.0,0,1,0,0,0,1,2023,0,1,0,25
220778,1.0,0,1,0,0,0,1,2023,0,1,0,25
220781,1.0,0,1,0,0,0,1,2023,0,1,0,32
220782,1.0,0,1,0,0,1,0,2023,0,1,0,45
220783,1.0,0,1,0,0,0,1,2023,0,1,0,45
220784,1.0,0,1,0,0,0,1,2023,0,1,0,40
220786,1.0,0,1,0,0,0,1,2023,0,1,0,40
220787,1.0,0,1,0,0,0,1,2023,0,1,0,52
220789,1.0,0,1,0,0,0,1,2023,1,0,0,20
220790,1.0,0,1,0,0,0,1,2023,0,1,0,50
220794,1.0,1,0,0,0,0,1,2023,0,1,0,40
220795,1.0,1,0,0,0,1,0,2023,0,1,0,40
220796,1.0,0,1,0,0,0,1,2023,1,0,0,24
220800,1.0,1,0,0,0,1,0,2023,0,1,0,40
220807,1.0,0,1,0,0,0,1,2023,0,1,0,14
220809,1.0,0,1,0,0,0,1,2023,0,1,0,40
220815,1.0,0,1,0,0,0,1,2023,0,1,0,40
220817,1.0,0,1,0,0,0,1,2023,0,1,0,40
220818,1.0,0,1,0,0,0,1,2023,0,1,0,40
220820,1.0,0,0,0,0,0,0,2023,0,1,0,40
220821,1.0,0,1,0,0,0,1,2023,0,1,0,80
220827,1.0,0,1,0,0,0,1,2023,0,1,0,40
220828,1.0,0,1,0,0,0,1,2023,0,1,0,40
220829,1.0,0,1,0,0,0,1,2023,0,1,0,40
220830,1.0,0,0,0,0,0,0,2023,0,1,0,35
220832,1.0,0,1,0,0,0,1,2023,0,1,0,50
220835,1.0,1,0,0,0,1,0,2023,0,1,0,40
220836,1.0,0,1,0,0,0,1,2023,0,1,0,40
220837,1.0,0,1,0,0,0,1,2023,1,0,0,50
220842,1.0,0,1,0,0,0,1,2023,0,1,0,40
220843,1.0,0,1,0,0,0,1,2023,0,1,0,40
220846,1.0,0,1,0,0,0,1,2023,0,1,0,40
220847,1.0,0,1,0,0,0,1,2023,0,1,0,36
220849,1.0,0,1,0,0,0,1,2023,0,1,0,45
220850,1.0,0,1,0,0,0,1,2023,0,1,0,45
220853,1.0,0,1,0,0,0,1,2023,0,1,0,45
220854,1.0,0,1,0,0,0,1,2023,0,1,0,25
220855,1.0,0,1,0,0,0,1,2023,0,1,0,40
220856,1.0,0,1,0,0,0,1,2023,0,1,0,40
220857,1.0,0,1,0,0,0,1,2023,0,1,0,40
220858,1.0,0,1,0,0,0,1,2023,0,1,0,40
220860,1.0,0,1,0,0,0,1,2023,0,1,0,38
220862,1.0,0,1,0,0,0,1,2023,0,1,0,20
220865,1.0,0,1,0,0,0,1,2023,1,0,0,19
220867,1.0,0,1,0,0,0,1,2023,0,1,0,45
220872,1.0,0,1,0,0,1,0,2023,0,1,0,40
220873,1.0,0,1,0,0,1,0,2023,0,1,0,40
220875,1.0,0,1,0,0,0,1,2023,0,1,0,40
220876,1.0,0,1,0,0,0,1,2023,0,1,0,40
220877,1.0,0,1,0,0,0,1,2023,0,1,0,30
220879,1.0,0,1,0,0,0,1,2023,0,1,0,50
220880,1.0,0,1,0,0,0,1,2023,0,1,0,32
220881,1.0,0,0,0,0,0,0,2023,0,1,0,35
220882,1.0,0,1,0,0,0,1,2023,0,1,0,10
220883,1.0,0,1,0,0,0,1,2023,0,1,0,30
220884,1.0,0,1,0,0,0,1,2023,0,1,0,30
220885,1.0,0,1,0,0,0,1,2023,0,1,0,40
220887,1.0,0,1,0,0,0,1,2023,0,1,0,40
220891,1.0,0,1,0,0,0,1,2023,0,1,0,40
220892,1.0,0,1,0,0,0,1,2023,0,1,0,40
220893,1.0,0,1,0,0,0,1,2023,0,1,0,45
220894,1.0,0,1,0,0,0,1,2023,0,1,0,40
220898,1.0,0,1,0,0,0,1,2023,0,1,0,40
220899,1.0,0,1,0,0,0,1,2023,0,1,0,40
220900,1.0,1,0,0,0,1,0,2023,0,1,0,40
220901,1.0,0,1,0,0,0,1,2023,1,0,0,40
220903,1.0,0,1,0,0,0,1,2023,0,1,0,40
220904,1.0,1,0,0,0,1,0,2023,0,1,0,30
220906,1.0,0,1,0,0,0,1,2023,0,1,0,40
220908,1.0,0,1,0,0,0,1,2023,0,1,0,5
220909,1.0,1,0,0,0,1,0,2023,0,1,0,40
220910,1.0,0,0,0,0,0,0,2023,0,1,0,5
220913,1.0,0,1,0,0,0,1,2023,0,1,0,40
220919,1.0,1,0,0,0,1,0,2023,0,1,0,60
220922,1.0,0,1,0,0,0,1,2023,0,1,0,40
220923,1.0,0,1,0,0,0,1,2023,0,1,0,40
220924,1.0,0,1,0,0,1,0,2023,0,1,0,40
220925,1.0,0,1,0,0,0,1,2023,0,1,0,40
220927,1.0,0,1,0,0,0,1,2023,0,1,0,22
220929,1.0,0,1,0,0,0,1,2023,0,1,0,50
220932,1.0,0,1,0,0,0,1,2023,0,1,0,50
220933,1.0,0,1,0,0,0,1,2023,0,1,0,50
220936,1.0,0,0,0,0,0,0,2023,0,1,0,20
220939,1.0,0,1,0,0,1,0,2023,0,1,0,44
220940,1.0,0,1,0,0,1,0,2023,0,1,0,40
220941,1.0,0,1,0,0,0,1,2023,0,1,0,40
220942,1.0,0,1,0,0,0,1,2023,0,1,0,40
220943,1.0,0,1,0,0,0,1,2023,0,1,0,40
220946,1.0,0,1,0,0,1,0,2023,0,1,0,40
220948,1.0,0,1,0,0,0,1,2023,0,1,0,40
220949,1.0,0,1,0,0,0,1,2023,0,1,0,40
220951,1.0,0,1,0,0,0,1,2023,0,1,0,40
220952,1.0,0,1,0,0,0,1,2023,0,1,0,40
220954,1.0,0,1,0,0,1,0,2023,0,1,0,40
220955,1.0,1,0,0,0,1,0,2023,0,0,1,20
220956,1.0,1,0,0,0,1,0,2023,0,1,0,20
220958,1.0,0,1,0,0,0,1,2023,0,1,0,40
220960,1.0,0,1,0,0,0,1,2023,0,1,0,55
220962,1.0,0,1,0,0,0,1,2023,0,1,0,40
220967,1.0,0,1,0,0,0,1,2023,0,1,0,50
220968,1.0,0,1,0,0,0,1,2023,0,1,0,40
220969,1.0,0,1,0,0,0,1,2023,0,1,0,40
220973,1.0,0,1,0,0,0,1,2023,0,1,0,50
220974,1.0,0,1,0,0,0,1,2023,0,1,0,36
220975,1.0,0,1,0,0,0,1,2023,0,1,0,30
220976,1.0,0,1,0,0,0,1,2023,0,1,0,60
220980,1.0,0,1,0,0,0,1,2023,0,1,0,50
220981,1.0,0,1,0,0,0,1,2023,0,1,0,40
220982,1.0,0,1,0,0,0,1,2023,0,1,0,40
220983,1.0,0,1,0,0,0,1,2023,0,1,0,40
220984,1.0,0,1,0,0,0,1,2023,0,1,0,20
220985,1.0,1,0,0,0,1,0,2023,0,1,0,40
220986,1.0,0,1,0,0,0,1,2023,0,1,0,40
220987,1.0,0,1,0,0,0,1,2023,0,1,0,40
220988,1.0,0,1,0,0,0,1,2023,0,1,0,56
220989,1.0,0,1,0,0,1,0,2023,0,1,0,40
220990,1.0,0,1,0,0,0,1,2023,0,1,0,40
220996,1.0,0,0,0,0,0,0,2023,0,1,0,40
220997,1.0,0,1,0,0,0,1,2023,1,0,0,38
220998,1.0,0,0,0,0,0,0,2023,0,1,0,40
220999,1.0,0,1,0,0,0,1,2023,0,1,0,40
221000,1.0,0,1,0,0,0,1,2023,0,1,0,30
221001,1.0,0,1,0,0,0,1,2023,0,1,0,25
221002,1.0,0,1,0,0,0,1,2023,0,1,0,40
221005,1.0,0,1,0,0,0,1,2023,0,1,0,40
221006,1.0,0,1,0,0,0,1,2023,1,0,0,40
221008,1.0,0,1,0,0,0,1,2023,0,1,0,40
221012,1.0,0,1,0,0,0,1,2023,0,1,0,40
221013,1.0,0,1,0,0,0,1,2023,0,1,0,24
221014,1.0,0,1,0,0,0,1,2023,0,1,0,40
221016,1.0,0,1,0,0,0,1,2023,0,1,0,60
221017,1.0,0,1,0,0,0,1,2023,0,1,0,45
221019,1.0,0,1,0,0,0,1,2023,0,1,0,40
221020,1.0,0,1,0,0,0,1,2023,1,0,0,13
221024,1.0,1,0,0,0,1,0,2023,0,1,0,50
221025,1.0,0,1,0,0,0,1,2023,0,1,0,40
221027,1.0,0,0,0,0,0,0,2023,0,1,0,40
221028,1.0,0,1,0,0,0,1,2023,0,1,0,40
221029,1.0,0,1,0,0,0,1,2023,0,1,0,40
221033,1.0,0,1,0,0,0,1,2023,0,1,0,32
221034,1.0,0,1,0,0,1,0,2023,0,1,0,40
221035,1.0,0,1,0,0,0,1,2023,0,1,0,40
221036,1.0,0,1,0,0,0,1,2023,0,1,0,32
221037,1.0,0,1,0,0,0,1,2023,0,1,0,40
221038,1.0,0,1,0,0,0,1,2023,1,0,0,24
221039,1.0,0,1,0,0,0,1,2023,0,1,0,40
221040,1.0,0,1,0,0,0,1,2023,0,1,0,40
221041,1.0,0,1,0,0,0,1,2023,0,1,0,40
221042,1.0,0,1,0,0,0,1,2023,0,1,0,40
221045,1.0,0,1,0,0,0,1,2023,0,1,0,40
221046,1.0,0,1,0,0,1,0,2023,0,1,0,6
221047,1.0,0,1,0,0,0,1,2023,0,1,0,40
221049,1.0,0,1,0,0,0,1,2023,0,1,0,40
221050,1.0,1,0,0,0,1,0,2023,0,1,0,40
221051,1.0,0,1,0,0,0,1,2023,0,1,0,40
221056,1.0,0,1,0,0,0,1,2023,0,1,0,40
221061,1.0,0,1,0,0,0,1,2023,0,1,0,36
221062,1.0,0,1,0,0,0,1,2023,1,0,0,40
221063,1.0,0,1,0,0,0,1,2023,0,1,0,40
221065,1.0,0,1,0,0,0,1,2023,0,1,0,40
221066,1.0,0,1,0,0,0,1,2023,0,1,0,35
221067,1.0,0,1,0,0,0,1,2023,0,1,0,40
221071,1.0,0,1,0,0,0,1,2023,0,1,0,50
221072,1.0,0,1,0,0,0,1,2023,0,1,0,40
221073,1.0,0,1,0,0,0,1,2023,0,1,0,35
221075,1.0,0,1,0,0,0,1,2023,0,1,0,40
221077,1.0,0,1,0,0,0,1,2023,0,1,0,38
221078,1.0,0,1,0,0,0,1,2023,0,1,0,40
221079,1.0,0,1,0,0,0,1,2023,0,1,0,40
221080,1.0,0,1,0,0,0,1,2023,0,1,0,15
221081,1.0,0,1,0,0,0,1,2023,0,1,0,40
221084,1.0,0,1,0,0,0,1,2023,0,1,0,42
221090,1.0,0,1,0,0,0,1,2023,0,1,0,40
221092,1.0,0,1,0,0,0,1,2023,0,1,0,40
221096,1.0,0,1,0,0,0,1,2023,0,1,0,30
221098,1.0,0,1,0,0,0,1,2023,0,1,0,40
221099,1.0,0,1,0,0,0,1,2023,0,1,0,45
221100,1.0,0,1,0,0,0,1,2023,0,1,0,45
221102,1.0,0,1,0,0,0,1,2023,0,1,0,60
221103,1.0,0,1,0,0,0,1,2023,0,1,0,60
221107,1.0,0,1,0,0,0,1,2023,0,1,0,48
221108,1.0,0,1,0,0,1,0,2023,0,1,0,35
221109,1.0,0,1,0,0,0,1,2023,0,1,0,60
221110,1.0,0,1,0,0,0,1,2023,0,1,0,65
221111,1.0,0,1,0,0,0,1,2023,0,1,0,40
221112,1.0,0,1,0,0,0,1,2023,0,1,0,50
221123,1.0,0,1,0,0,0,1,2023,0,1,0,50
221125,1.0,0,1,0,0,1,0,2023,0,1,0,40
221127,1.0,0,0,0,0,0,0,2023,0,1,0,36
221129,1.0,0,1,0,0,0,1,2023,0,1,0,32
221130,1.0,0,1,0,0,0,1,2023,0,1,0,40
221135,1.0,0,1,0,0,0,1,2023,0,1,0,40
221136,1.0,0,1,0,0,0,1,2023,0,1,0,60
221140,1.0,0,1,0,0,0,1,2023,0,1,0,40
221144,1.0,0,1,0,0,0,1,2023,0,1,0,40
221147,1.0,0,1,0,0,1,0,2023,0,1,0,40
221148,1.0,0,1,0,0,0,1,2023,0,1,0,40
221151,1.0,0,1,0,0,0,1,2023,0,1,0,40
221152,1.0,0,1,0,0,0,1,2023,1,0,0,40
221153,1.0,0,1,0,0,0,1,2023,0,1,0,40
221157,1.0,0,1,0,0,0,1,2023,0,1,0,60
221158,1.0,0,1,0,0,1,0,2023,0,1,0,40
221160,1.0,0,1,0,0,0,1,2023,0,1,0,40
221163,1.0,0,1,0,0,0,1,2023,0,1,0,65
221165,1.0,0,1,0,0,0,1,2023,0,1,0,45
221166,1.0,0,1,0,0,0,1,2023,0,1,0,40
221167,1.0,0,1,0,0,0,1,2023,0,1,0,40
221168,1.0,0,1,0,0,0,1,2023,0,1,0,40
221169,1.0,0,0,0,0,0,0,2023,0,1,0,70
221170,1.0,0,1,0,0,0,1,2023,0,1,0,40
221171,1.0,0,1,0,0,0,1,2023,0,1,0,35
221172,1.0,1,0,0,0,1,0,2023,0,1,0,40
221173,1.0,0,1,0,0,1,0,2023,0,1,0,30
221175,1.0,0,1,0,0,0,1,2023,0,1,0,40
221177,1.0,0,1,0,0,0,1,2023,0,1,0,70
221180,1.0,0,1,0,0,0,1,2023,0,1,0,40
221181,1.0,0,1,0,0,0,1,2023,0,1,0,40
221184,1.0,0,1,0,0,0,1,2023,0,1,0,40
221191,1.0,0,1,0,0,0,1,2023,0,1,0,40
221195,1.0,0,1,0,0,0,1,2023,0,1,0,50
221196,1.0,0,1,0,0,0,1,2023,0,1,0,40
221197,1.0,0,1,0,0,0,1,2023,0,1,0,20
221201,1.0,0,1,0,0,0,1,2023,0,1,0,40
221202,1.0,1,0,0,0,1,0,2023,0,1,0,40
221203,1.0,1,0,0,0,1,0,2023,0,1,0,40
221204,1.0,0,1,0,0,0,1,2023,0,1,0,8
221205,1.0,0,1,0,0,0,1,2023,0,1,0,40
221208,1.0,0,1,0,0,0,1,2023,0,1,0,40
221209,1.0,0,1,0,0,0,1,2023,0,1,0,45
221210,1.0,0,1,0,0,0,1,2023,0,1,0,60
221211,1.0,0,1,0,0,0,1,2023,0,1,0,60
221212,1.0,0,1,0,0,0,1,2023,0,1,0,72
221214,1.0,0,1,0,0,0,1,2023,0,1,0,70
221215,1.0,0,1,0,0,0,1,2023,0,1,0,60
221218,1.0,0,1,0,0,0,1,2023,0,1,0,40
221219,1.0,0,1,0,0,0,1,2023,0,1,0,40
221220,1.0,0,1,0,0,0,1,2023,0,1,0,15
221221,1.0,0,1,0,0,0,1,2023,0,1,0,40
221222,1.0,0,1,0,0,1,0,2023,0,1,0,40
221224,1.0,0,1,0,0,0,1,2023,0,1,0,40
221227,1.0,0,1,0,0,0,1,2023,0,1,0,60
221228,1.0,0,1,0,0,0,1,2023,0,1,0,30
221229,1.0,0,1,0,0,0,1,2023,0,1,0,40
221230,1.0,0,1,0,0,0,1,2023,0,1,0,40
221231,1.0,0,1,0,0,0,1,2023,0,1,0,20
221232,1.0,1,0,0,0,1,0,2023,0,0,1,40
221234,1.0,0,1,0,0,0,1,2023,1,0,0,50
221235,1.0,0,1,0,0,1,0,2023,0,1,0,40
221236,1.0,0,1,0,0,0,1,2023,0,1,0,40
221237,1.0,0,1,0,0,0,1,2023,0,1,0,40
221238,1.0,0,1,0,0,0,1,2023,0,1,0,40
221239,1.0,0,1,0,0,0,1,2023,0,1,0,40
221240,1.0,0,1,0,0,0,1,2023,1,0,0,40
221241,1.0,0,1,0,0,0,1,2023,1,0,0,30
221242,1.0,0,1,0,0,0,1,2023,0,1,0,50
221248,1.0,1,0,0,0,1,0,2023,0,1,0,38
221249,1.0,1,0,0,0,1,0,2023,0,1,0,40
221253,1.0,0,1,0,0,0,1,2023,0,1,0,42
221254,1.0,0,1,0,0,0,1,2023,0,1,0,45
221255,1.0,0,0,0,0,0,0,2023,0,1,0,12
221256,1.0,0,0,0,0,0,0,2023,0,1,0,10
221259,1.0,0,1,0,0,0,1,2023,0,1,0,40
221260,1.0,0,1,0,0,0,1,2023,0,1,0,35
221263,1.0,0,1,0,0,1,0,2023,0,1,0,40
221275,1.0,0,1,0,0,0,1,2023,0,1,0,40
221276,1.0,0,1,0,0,0,1,2023,0,1,0,55
221281,1.0,0,1,0,0,0,1,2023,0,1,0,50
221283,1.0,0,1,0,0,0,1,2023,1,0,0,40
221285,1.0,0,1,0,0,0,1,2023,0,1,0,40
221287,1.0,0,1,0,0,0,1,2023,0,1,0,40
221288,1.0,1,0,0,0,0,1,2023,0,1,0,45
221289,1.0,0,1,0,0,0,1,2023,0,1,0,60
221290,1.0,0,1,0,0,0,1,2023,0,1,0,60
221291,1.0,0,0,0,0,0,0,2023,0,1,0,10
221293,1.0,0,1,0,0,0,1,2023,1,0,0,20
221295,1.0,0,1,0,0,0,1,2023,0,1,0,40
221297,1.0,1,0,0,0,1,0,2023,0,1,0,40
221298,1.0,0,1,0,0,0,1,2023,0,1,0,40
221299,1.0,0,1,0,0,0,1,2023,0,1,0,40
221300,1.0,0,1,0,0,0,1,2023,0,1,0,40
221306,1.0,0,1,0,0,0,1,2023,0,1,0,40
221307,1.0,0,1,0,0,0,1,2023,0,1,0,40
221308,1.0,0,1,0,0,0,1,2023,0,1,0,40
221309,1.0,0,1,0,0,0,1,2023,0,1,0,40
221310,1.0,0,1,0,0,0,1,2023,0,1,0,40
221311,1.0,0,1,0,0,0,1,2023,0,1,0,40
221312,1.0,0,1,0,0,0,1,2023,0,1,0,40
221314,1.0,0,1,0,0,0,1,2023,0,1,0,40
221315,1.0,0,1,0,0,0,1,2023,0,1,0,40
221316,1.0,0,1,0,0,0,1,2023,0,1,0,40
221317,1.0,0,1,0,0,0,1,2023,0,1,0,30
221318,1.0,0,1,0,0,0,1,2023,0,1,0,40
221319,1.0,0,1,0,0,1,0,2023,0,1,0,40
221320,1.0,0,1,0,0,0,1,2023,0,1,0,40
221322,1.0,0,1,0,0,1,0,2023,0,1,0,40
221325,1.0,0,1,0,0,1,0,2023,0,1,0,57
221326,1.0,0,1,0,0,0,1,2023,0,1,0,40
221327,1.0,0,1,0,0,0,1,2023,0,1,0,40
221329,1.0,0,1,0,0,1,0,2023,0,1,0,40
221330,1.0,0,1,0,0,0,1,2023,0,1,0,40
221332,1.0,0,1,0,0,0,1,2023,0,1,0,40
221337,1.0,0,1,0,0,0,1,2023,0,1,0,40
221339,1.0,0,1,0,0,0,1,2023,0,1,0,40
221341,1.0,0,1,0,0,0,1,2023,0,1,0,40
221342,1.0,1,0,0,0,0,1,2023,0,1,0,40
221343,1.0,0,1,0,0,0,1,2023,0,1,0,40
221348,1.0,0,1,0,0,0,1,2023,0,1,0,40
221349,1.0,0,1,0,0,0,1,2023,0,1,0,40
221350,1.0,0,1,0,0,0,1,2023,0,1,0,14
221355,1.0,0,1,0,0,0,1,2023,0,1,0,48
221356,1.0,0,1,0,0,1,0,2023,0,1,0,47
221357,1.0,0,1,0,0,0,1,2023,0,1,0,40
221358,1.0,0,1,0,0,0,1,2023,0,1,0,40
221370,1.0,0,1,0,0,0,1,2023,1,0,0,40
221371,1.0,0,1,0,0,0,1,2023,0,1,0,40
221372,1.0,0,1,0,0,0,1,2023,0,1,0,40
221373,1.0,0,1,0,0,0,1,2023,0,1,0,40
221375,1.0,0,1,0,0,0,1,2023,0,1,0,35
221379,1.0,0,1,0,0,1,0,2023,0,1,0,40
221380,1.0,0,1,0,0,1,0,2023,0,1,0,40
221382,1.0,1,0,0,0,0,1,2023,0,1,0,80
221383,1.0,1,0,0,0,1,0,2023,0,1,0,80
221388,1.0,0,1,0,0,0,1,2023,0,1,0,40
221392,1.0,0,1,0,0,0,1,2023,0,1,0,40
221396,1.0,0,1,0,0,0,1,2023,1,0,0,40
